title,rating,price,link
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)  ",4.1 out of 5 stars,"1,598",https://amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_3?dib=eyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg&dib_tag=se&keywords=headphones&qid=1723464748&sr=8-3
"Noise Buds X Prime in-Ear Truly Wireless Earbuds with 120H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min),Premium Dual Tone Finish, 11mm Driver, BT v5.3(Champagne White)  ",3.7 out of 5 stars,"1,299",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MjM1NjM5OTYxNjk1NDg6MTcyMzQ2NDc0ODpzcF9idGY6MzAwMDc1MzQzNDc3MTMyOjowOjo&url=%2FNoise-Launched-Wireless-Instacharge-Champagne%2Fdp%2FB0CFYFTWFB%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464748%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"pTron Bassbuds Duo Pro TWS Earbuds, TruTalk AI-ENC Calls, 38H Playback Time, Deep Bass, Movie/Music Modes, in-Ear Bluetooth 5.3 Headphones with HD Mic,Fast Type-C Charging & IPX5 (Green)  ",3.9 out of 5 stars,599,https://amazon.in/pTron-Launched-Bassbuds-Bluetooth-Headphones/dp/B0CNZFDR9N/ref=sr_1_147?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-147
"pTron Tangentbeat in-Ear Bluetooth Wireless Headphones with Mic, Punchy Bass, 10mm Drivers, Clear Calls, Dual Pairing, Fast Charging, Magnetic Buds, Voice Assist. & IPX4 Wireless Neckband (Dark Green)  ",3.8 out of 5 stars,499,https://amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08LBBPLPT/ref=sr_1_148?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-148
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Playtime, Speedcharge, Google Fast Pair, Dual Pairing, BT 5.3 LE Audio, Customize on Headphones App (White)  ",4.0 out of 5 stars,"6,036",https://amazon.in/JBL-Wireless-Headphones-Speedcharge-Customize/dp/B0C6Y5FSQ2/ref=sr_1_149?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-149
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Red)  ",3.5 out of 5 stars,139,https://amazon.in/ZEBRONICS-Zeb-Bro-Earphones-Drivers-Compatible/dp/B09PV1DFNJ/ref=sr_1_150?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-150
"Boult Audio ProBass Ranger Over-Ear Wireless Bluetooth Headphones with Microphone, Headset with Long Battery Life  ",3.7 out of 5 stars,"1,839",https://amazon.in/Boult-Audio-Headphones-Microphone-Cancellation/dp/B088YX3L4D/ref=sr_1_151?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-151
"pTron Bassbuds Duo Pro TWS Earbuds, TruTalk AI-ENC Calls, 38H Playtime, Deep Bass, 50ms Movie/Music Modes, in-Ear Bluetooth 5.3 Headphones with HD Mic,Fast Type-C Charging & IPX5 (Black)  ",3.9 out of 5 stars,599,https://amazon.in/pTron-Launched-Bassbuds-Bluetooth-Headphones/dp/B0CNZDWH82/ref=sr_1_152?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-152
"Marshall Major IV Wireless On-Ear Headphones with 80+ hours of Playtime, Multi-Dimensional Control Knob, Wireless Charging- Brown  ",4.5 out of 5 stars,"9,999",https://amazon.in/Marshall-Major-IV-Bluetooth-Headphone/dp/B09SZT2H8K/ref=sr_1_153?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-153
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Beam Blue)  ",4.1 out of 5 stars,"1,398",https://amazon.in/Bluetooth-Wireless-Earphones-Bombastic-Launched/dp/B09TVV1TXL/ref=sr_1_154?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-154
"DUDAO U17PRO (AI) Open Ear Wireless Bluetooth Headphones 13mm Large Driver, HiFi Stereo Sound ai ANC BT.V5.3 24H Playtime, Comfortable RGB Lights Transparent Design (Black)  ",2.0 out of 5 stars,"1,999",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI1MzQ2ODE5MzM4Nzk1OjE3MjM0NjQ3ODM6c3BfbXRmOjMwMDI3NjEzOTM3NzQzMjo6MDo6&url=%2FDUDAO-U17PRO-Headphones-Comfortable-Transparent%2Fdp%2FB0CW6FF3GM%2Fref%3Dsr_1_155_sspa%3Fdib%3DeyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464783%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Probuds N41 Wireless in-ear Neckband with mic | 35+ hrs Playtime | ENC | Fast Charging | IPX6 | 10 mm Drivers | Bluetooth V5.3 | 50ms Low Latency | Dual Device Pairing (Forest Green)  ,4.1 out of 5 stars,998,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI1MzQ2ODE5MzM4Nzk1OjE3MjM0NjQ3ODM6c3BfbXRmOjMwMDE0OTM0ODYwNjQzMjo6MDo6&url=%2FProbuds-N41-Wireless-Neckband-Bluetooth%2Fdp%2FB0CWLB76XD%2Fref%3Dsr_1_156_sspa%3Fdib%3DeyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464783%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 18 Hours Playtime, Bluetooth 5.3, Workout/Travel (Cool Grey)  ",3.8 out of 5 stars,"2,099",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MjM1NjM5OTYxNjk1NDg6MTcyMzQ2NDc0ODpzcF9idGY6MzAwMjkyMTk0NTg2ODMyOjowOjo&url=%2FHAMMER-Bash-Max-Bluetooth-Headphones%2Fdp%2FB0CBG1YG5F%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464748%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"pTron Bassbuds Epic in-Ear TWS Earbuds, HD Mic, 40ms Gaming Latency, AI-ENC Call, 35H Playtime, Deep Bass, Bluetooth 5.3 Headphones, Touch Controls, Voice Assist, Type C Fast Charging & IPX4 (Black)  ",3.7 out of 5 stars,599,https://amazon.in/pTron-Bassbuds-Epic-Bluetooth-Headphones/dp/B0CWLCYC7T/ref=sr_1_157?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-157
"Zebronics Thunder Bluetooth 5.3 Over ear Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice Assistant, Comfortable Earcups, Call Function (Red)  ",3.8 out of 5 stars,799,https://amazon.in/Zebronics-Zeb-Thunder-Bluetooth-Headphone-Input/dp/B07L8LTS3J/ref=sr_1_158?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-158
"amazon basics in-Ear Wired Earphones with 9 mm Dual Drivers, in-Line Mic, Powerful Bass, Noise Isolation, 3.5 mm Audio Jack (Black and Red)  ",3.4 out of 5 stars,159,https://amazon.in/amazon-basics-Earphones-Powerful-Isolation/dp/B0CKL64MBT/ref=sr_1_159?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-159
Audio-Technica ATH-SR30BTBK Sound Reality Bluetooth Wireless Over-Ear Headphones with Microphone (Black)  ,4.2 out of 5 stars,"3,799",https://amazon.in/Audio-Technica-ATH-SR30BTBK-Wireless-Over-Ear-Headphones/dp/B07KY7YKJ9/ref=sr_1_160?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-160
boAt bassheads 105 Wired in Ear Earphones with Mic (Green)  ,4.0 out of 5 stars,398,https://amazon.in/boAt-Bassheads-105-Headset-Iguana/dp/B08YYSX5XX/ref=sr_1_161?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-161
"Zebronics BOOM Wired Headphone, Over Ear, in-Line MIC, Foldable, 1.5 meter Cable, for 3.5mm (Mobile | Tablet | Laptop | MAC), Soft Cushion, 40mm Drivers (Beige)  ",3.6 out of 5 stars,649,https://amazon.in/Zebronics-Headphone-Foldable-Cushion-Beige/dp/B0CTKLD9F4/ref=sr_1_162?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-162
"FLiX(Beetel) Tone E45 in-Ear 1.2 Meter Earphone with Mic, 3.5mm Jack, 10mm Large Driver with Super Bass, Volume Controls with Multi Function Button (Black E45)  ",3.6 out of 5 stars,149,https://amazon.in/FLiX-Beetel-Tone-E45-Earphone/dp/B0CHVKR247/ref=sr_1_163?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-163
"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, BEASTâ„¢ Mode, ENxâ„¢, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Crimson White)  ",3.5 out of 5 stars,"1,599",https://amazon.in/boAt-Rockerz-460-Headphones-Assistant/dp/B0D5HJNQD9/ref=sr_1_164?dib=eyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg&dib_tag=se&keywords=headphones&qid=1723464783&sr=8-164
"boAt Airdopes 141 ANC TWS in-Ear Earbuds w/ 32 dB ANC, 42 Hrs Playback, 50ms Low Latency Beast Mode, IWP Tech, Quad Mics with ENx, ASAP Charge & IPX5(Gunmetal Black)  ",3.7 out of 5 stars,"1,599",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI1MzQ2ODE5MzM4Nzk1OjE3MjM0NjQ3ODM6c3BfYnRmOjMwMDA0MTkwNzQ4NjUzMjo6MDo6&url=%2FboAt-Launched-Airdopes-141-ANC%2Fdp%2FB0C7QS9M38%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464783%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"pTron Zenbuds X1 Quad Mic TWS Earbuds with 40hrs Playtime, In-Ear Sensor, TruTalk AI-ENC Calls, 40ms Movie/Music Modes, Bluetooth 5.3 Headphones, TypeC Fast Charging & IPX5 Water Resistant (Bold Blue)  ",4.6 out of 5 stars,799,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI1MzQ2ODE5MzM4Nzk1OjE3MjM0NjQ3ODM6c3BfYnRmOjMwMDI1MjI2NDkwMTkzMjo6MDo6&url=%2FpTron-Zenbuds-Bluetooth-Headphones-Resistant%2Fdp%2FB0D8FBK1J3%2Fref%3Dsr_1_166_sspa%3Fdib%3DeyJ2IjoiMSJ9.YdDh552clU4tfZjSxKlp1FJv9kIrOOVT7HNdKHon9EMQcWbe5Q_yjFUrLIOBuABEHDbUMI1e_kV6iKwUxk9dgOOW0qnOUOO9zHidNhfIxctKKhUQDR1kA0Dzyh8FFD2pwyMDVGvSOVwLzT_LIqxK6TIWFG1DVnnIVelkWII6dC88l4Rbq0JR1GZtnj3X5H6XmOCypo6lcVUmr125ZOKags7YJWS1jMKRKSBMI6pn9FM.FzTGAgZoM4LKG6Ci-uMm39IymYaj_53yZ6MBo_wS7Cg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464783%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Srhythm NC35 Noise Cancelling Headphones Wireless Bluetooth 5.3, Fast Charge Over-Ear Lightweight Headset with Microphones, Mega Bass 50+ Hoursâ€™ Playtime  ",4.3 out of 5 stars,"8,999",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY0OTczMjI0NTQ4NTQxOjE3MjM0NjQ3NTU6c3BfYXRmX25leHQ6MzAwMDM5MTYzNjk1NzMyOjowOjo&url=%2FSrhythm-NC35-Headphones-Silver%2Fdp%2FB09H5MWT89%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.IpPvJ-4RVxPieKSvdknkvnFUAg41Fkx3RbvziyPN94xmLFsu7XPPXbG-atH3B4KYbeTmcRLygMqFs1-LTEB0WjI6SvFYzaBvV4n2pcp2vTXHAzgHSu1BjmxWB6LptAKofNKgIfIVg3vVcJwj3q7_oGg7qxh_2te0SuvMRssuU3l83vAxHPxAkk2HCmVy84d8VQYbqqcOUCAPIMmFRbwrcQwuKKUSZnQQyR-IU9QGTtc.ZYMIidwqBKVlhxkadMf92_t2gPXznlpldpiZ-pnUC4g%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464755%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"pTron Newly Launched Bassbuds Bliss Quad Mic in-Ear TWS Earbuds with TruTalk ENC Calls, 40H Playtime, 50ms Game/Music Modes, BT5.3 Headphones, Type C Fast Charging & IPX5 Water Resistant (Light Blue)  ",4.7 out of 5 stars,799,https://amazon.in/sspa/click?ie=UTF8&spc=MTozODk3NTUyMTg5NTg2MzI5OjE3MjM0NjQ3ODg6c3BfYXRmX25leHQ6MzAwMjYzOTkxNDc3NDMyOjowOjo&url=%2FpTron-Launched-Bassbuds-Headphones-Resistant%2Fdp%2FB0D676K6PJ%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.VqQDX0p4Ua41APbnTipRbR8N-QYAfv3toWfw2Ovu5dhX_dO2Wug1pCYkmO-DTMP6oBTXC6HC7uJcGoIZwUZwSZhnMSDGlV9pA-rZKEx3IQHkTTgGNWsBJgwdHH6EXRSE28iO2Se-QHPlSLXNwXmX_Mqqb5cdONVACM6mfreyty3c_jjEDEMIQnTOG0NnYNNF04c3RY-2AHWSbWRjWCtD4Vf5a3lbLe6ZcwrtgH5XZyE.wzMiKuGd8ntWgEccVvm8M0YwbqND58hvD4KP5e8g2NU%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464788%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
